Track Name,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Label,Genre
Reevolution,Sybreed,0.533,0.919,8,-5.35,1,0.0694,5.80E-06,0.807,0.113,0.182,125.659,243840,4,0,"industrial+metal,majestic,industrial+metal,cyber+metal,melodic+death+metal"
I Won't Stop Loving You,C Bank feat. Diamond Eyes,0.778,0.479,0,-10.09,1,0.0784,0.000159,0.22,0.131,0.624,120.022,358792,4,0,"deep freestyle,freestyle"
Canary Yellow,Deafheaven,0.275,0.973,2,-5.027,1,0.0511,3.66E-05,0.913,0.259,0.224,92.551,737408,4,0,"shoegaze,post-rock,post-metal,blackgaze,black+metal,post-black+metal,atmospheric+black+metal"
First Construction (in metal),John Cage,0.45,0.548,7,-22.616,1,0.0698,0.726,0.554,0.87,0.0326,129.062,597133,4,0,"avant-garde,experimental,balinese,avant-garde,contemporary+classical,experimental"
raingurl,Yaeji,0.929,0.572,6,-6.928,0,0.0506,0.017,0.00353,0.122,0.288,128.014,237231,4,0,"house,electropop,dance,deep+house,hip+house,electronic,house,korean"
Indie Boys,Kleinstadthelden,0.543,0.935,4,-3.798,0,0.0604,0.0136,0,0.123,0.781,152.076,168986,4,0,"german,indie,deutsch,male+vocalist,like+it+or+not,german,indie,indie+rock"
Statesboro Blues,Blind Willie Johnson,0.531,0.258,5,-14.041,1,0.127,0.857,8.96E-06,0.347,0.552,169.308,162880,4,0,"blues,delta+blues,gospel,folk,blues,delta+blues,gospel"
"Cello Suite No. 2 in D Minor, BWV 1008: VI. Gigue",Johann Sebastian Bach,0.442,0.0469,0,-27.494,1,0.0383,0.912,0.809,0.101,0.643,94.978,155627,3,0,"classical,baroque,instrumental,german,classical,baroque,instrumental"
This Is How We Party - Cat Dealers Remix,R3HAB,0.709,0.84,11,-7.293,1,0.123,0.000388,0.467,0.157,0.0639,124.078,194516,4,0,"house,dance,electronic,electro+house,electro,house,dance,electronic"
Paint the Town Red (2016),The Mahones,0.343,0.901,7,-5.51,1,0.0604,0.0152,0.00213,0.427,0.824,171.874,200013,4,0,"celtic+punk,folk+punk,punk,irish,celtic,celtic+punk,folk+punk,irish"
Nightrun - Comaduster Remix,Trifonic,0.515,0.8,8,-8.181,0,0.0365,0.00297,0.751,0.113,0.326,137.012,301314,4,0,"downtempo,idm,electronic,glitch,post-rock,downtempo,idm,electronic"
Lillebror,Danne Stråhed,0.555,0.493,7,-7.032,1,0.0383,0.487,6.48E-06,0.0927,0.557,171.919,225120,4,0,"swedish,dansband,scania,scanian,swedish,dansband,scania"
Black Metal,Destruction,0.364,0.974,2,-4.324,1,0.161,4.31E-05,0.00838,0.636,0.293,183.98,194369,4,0,"thrash+metal,german,thrash+metal,metal,german"
No Comin' Back,The Palace Guards,0.469,0.528,5,-7.995,0,0.0322,0.116,0.00337,0.116,0.749,98.582,141507,4,0,"all,spotify,all,spotify,garage+rock"
Killing Machine - Live,Living Death,0.109,0.975,11,-9.323,0,0.129,0.00583,1.06E-05,0.961,0.116,187.037,177747,4,0,"thrash+metal,speed+metal,german,german+thrash+metal,thrash+metal,speed+metal,german"
Estrellita,Red Garland,0.392,0.0741,3,-22.341,1,0.0354,0.97,0.897,0.118,0.17,86.428,416800,4,0,"paul+chambers,over+5+minutes+long,jazz,jazz+piano,piano"
My Space - KiNK's Hardcore Mix,Kink,0.652,0.634,5,-10.045,0,0.37,0.00202,0.825,0.121,0.448,75.125,322396,5,0,"deep+house,house,techno,electronic,deep+house,house,techno"
Hindsight,Phil Woods,0.432,0.185,8,-19.414,1,0.0338,0.829,0.134,0.112,0.0956,65.438,391240,4,0,"jazz,saxophone,bebop,sax,jazz,saxophone,bebop"
Tipsy (feat. RAYE),Odunsi (The Engine),0.746,0.671,8,-4.984,0,0.055,0.239,4.32E-06,0.327,0.677,90.014,208893,4,0,"nigeria,rap,electronic,alternative+rap,nigeria,rap,alternative+rap"
Shine On,The House of Love,0.3,0.876,2,-4.713,1,0.048,0.121,0.657,0.17,0.312,134.185,200667,4,0,"80s,indie,alternative,rock,shoegaze,indie,alternative"
Defeated Clown,Hildur Guðnadóttir,0.202,0.238,7,-16.526,1,0.0338,0.727,0.938,0.126,0.0383,97.274,159267,3,0,"film+soundtrack,ambient,cello,icelandic,soundtrack,ambient,cello,icelandic"
Freedom - Disco Dub,Waldeck,0.968,0.605,1,-10.136,1,0.123,0.295,0.162,0.358,0.809,110.003,189914,4,0,"trip-hop,downtempo,electronic,chillout,lounge,trip-hop,downtempo,chillout"
Didn’t I? (Guts Re-Edit),Guts,0.788,0.463,5,-8.325,1,0.0495,0.115,0.857,0.096,0.672,78.008,235980,4,0,"bboy,electronica,nu jazz"
Capsized,Andrew Bird,0.745,0.486,7,-9.79,1,0.0553,0.0622,0.000825,0.117,0.518,82.505,221213,4,0,"indie,blues+rock,andrew+bird,smooth,best+of+2016,folk,singer-songwriter,indie"
Funk Off,TANUKI,0.637,0.928,1,-5.952,1,0.0912,0.0012,0.401,0.107,0.926,127.872,177136,4,0,"happy+hardcore,uk+hardcore,hardcore,j-core,electronic,happy+hardcore,uk+hardcore,hardcore"
AKA...What A Life!,Noel Gallagher's High Flying Birds,0.447,0.927,6,-3.3,0,0.0508,0.000297,0.362,0.0972,0.104,119.034,264480,4,0,"alternative+rock,the+sky+inside+my+mind,rock,britpop,british"
All Is Lost,Getter,0.413,0.769,7,-4.405,0,0.0469,0.00762,0.00485,0.126,0.112,80.039,306000,4,0,"dubstep,electronic,brostep,deathstep,dubstep,electronic,brostep"
"Whoa (feat. Tyler, The Creator)",Earl Sweatshirt,0.541,0.748,2,-6.321,1,0.31,0.00141,3.10E-06,0.322,0.351,79.616,196427,4,0,"hip-hop,ofwgkta,rap,rap+metal,hip-hop,rap,ofwgkta"
Golden Dandelions - Acoustic,Barns Courtney,0.566,0.588,7,-8.238,0,0.0335,0.31,0,0.145,0.547,139.694,202587,4,0,"singer-songwriter,folk,alternative,british,singer-songwriter,folk,alternative"
Hallelujah - Piano Instrumental,Attila Fias,0.441,0.216,0,-18.742,1,0.0468,0.96,0.906,0.121,0.234,105.197,206505,4,0,"piano,new+age,newage,piano,new+age,newage"
Booty Swing,Parov Stelar,0.85,0.669,0,-5.46,1,0.047,0.26,0.274,0.103,0.914,112.966,197507,4,0,"electro-swing,electronic,jazz,dance,electro+swing,nu-jazz,electronic,downtempo"
Metal Woman,I-Roy,0.926,0.581,0,-6.576,1,0.0632,0.035,0.838,0.0626,0.93,137.164,221936,4,0,"reggae,dub,roots+reggae,dancehall,reggae,dub,roots+reggae"
Sex in Church,SadDoLLs,0.571,0.942,5,-5.097,0,0.0521,0.0226,8.26E-06,0.167,0.534,130.004,209773,4,0,"gothic+metal,gothic+metal,industrial+metal,gothic+rock"
Circus,Cat's Eyes,0.622,0.919,9,-6.172,0,0.043,0.41,0,0.184,0.901,105.365,150507,4,0,"dream+pop,british,lo-fi,indie+rock,alternative,dream+pop,british,lo-fi"
Thin Line - Prod. By Pete Rock,Reks,0.628,0.858,2,-6.87,1,0.287,0.0149,0,0.413,0.409,92.587,202379,4,0,"hip-hop,underground+hip-hop,rap,hip+hop,underground+rap,hip-hop,underground+hip-hop,rap"
"Dark Roots of Earth - Live @ Paramount Theatre, Huntington, New York",Testament,0.203,0.947,11,-7.917,1,0.0775,6.74E-06,0.027,0.909,0.227,116.325,341080,4,0,"thrash+metal,heavy+metal,metal,death+metal,thrash+metal,metal,heavy+metal"
Back,Joey Trap,0.923,0.482,1,-10.12,0,0.0599,0.0626,7.99E-06,0.0972,0.482,130.041,177000,4,0,"rap,hip-hop,rap,hip-hop,american"
Eating the Visions of God,Job For A Cowboy,0.428,0.966,2,-4.348,1,0.114,0.00081,0.485,0.437,0.135,135.026,390347,4,0,"technical+death+metal,progressive+death+metal,2014,job+for+a+cowboy,deathcore,death+metal,technical+death+metal"
Love is the Answer - Giuseppe D. Radio Edit,Ray Guell,0.604,0.964,11,-4.942,1,0.0314,0.0449,0.0267,0.362,0.961,127.976,225253,4,0,"freestyle+miami,freestyle+miami"
Prikkebeen,Boudewijn de Groot,0.568,0.517,11,-10.651,1,0.0285,0.0503,1.57E-05,0.125,0.33,109.059,251853,4,0,"folk,60s,eclectonia,dutch,singer-songwriter,nederlandstalig"
Symbolic,Death,0.364,0.982,6,-7.034,0,0.195,6.65E-05,0.0124,0.163,0.127,113.772,392800,4,0,"death+metal,technical+death+metal,progressive+death+metal,metal,death+metal,technical+death+metal,progressive+death+metal"
Chu Chu Rock It!,Voia,0.734,0.785,1,-3.032,1,0.0561,0.0121,0.31,0.218,0.387,119.99,258750,4,0,"electropop,electronic,dance,video+game+music,video+game+remixes,electropop,electronic,dance"
Ain't Nothing To It,Marionette,0.167,0.702,9,-14.238,0,0.0429,3.64E-06,8.92E-05,0.26,0.618,181.632,166554,4,0,"melodic+death+metal,swedish,metalcore,death+metal,melodic+death+metal,swedish,death+metal"
Reggae (Live Bootleg),No Bros,0.347,0.94,9,-8.666,1,0.0379,0.531,0.211,0.645,0.539,98.074,224933,4,0,"hard+rock,heavy+metal,hard+rock,heavy+metal"
Partita: I. Vivace,John Rutter,0.347,0.245,4,-14.565,0,0.0352,0.977,0.842,0.086,0.125,133.012,457000,4,0,"classical,contemporary+classical,choral,composer,rutter,classical,contemporary+classical,choral"
Extremely Loud and Incredibly Close,Alexandre Desplat,0.474,0.0118,9,-31.108,0,0.0318,0.991,0.891,0.0622,0.0656,79.1,117673,3,0,"beautiful,piano,pure+melodies+of+perfection,soundtrack,instrumental,classical"
Whole Lotta Love (feat. Youn Sun Nah),Nguyên Lê,0.591,0.887,9,-6.034,1,0.124,0.441,0.00213,0.302,0.715,154.923,317480,5,0,"jazz,fusion,guitar,jazz+guitar,jazz,fusion,guitar"
Little Saint Nick,Hollyridge Strings,0.427,0.431,0,-8.124,1,0.0284,0.705,0.917,0.248,0.505,139.962,133667,4,0,"baroque pop,brill building pop,classic rock,folk rock,psychedelic rock,rock,sunshine pop"
殉葬,窒息,0.513,0.967,0,-3.526,0,0.0855,0.0114,0.00266,0.0458,0.243,100.04,320720,3,0,"thrash+metal,chinese,chinese+metal,death+metal,thrash+metal,chinese,chinese+metal"
Moog Lust,Dj Spinna,0.755,0.896,5,-4.817,1,0.0392,0.0601,0.804,0.105,0.68,91.949,210777,4,0,"hip-hop,turntablism,soul,new+york,underground+hip-hop,hip-hop,turntablism,soul"
Rushing Back,Flume,0.574,0.612,0,-4.741,1,0.0781,0.357,0,0.158,0.368,136.046,231663,3,0,"banned,electronic,wonky,chillout"
Real Hip Hop (feat. Black Milk & Elzhi),"Royce Da 5'9""",0.658,0.747,11,-5.396,0,0.31,0.127,0,0.722,0.418,90.866,151313,4,0,"hip-hop,rap,detroit,underground+hip-hop,hip+hop,hip-hop,rap,detroit"
Dead Cat Bounce,The Black,0.436,0.948,1,-5.87,1,0.0508,3.41E-05,0.0594,0.277,0.387,133.113,285387,4,0,"black+metal,doom+metal,swedish+black+metal,swedish,black+metal,doom+metal,swedish+black+metal"
All This Time,Deorro,0.66,0.857,2,-5.219,1,0.321,0.167,1.36E-05,0.119,0.233,130.069,225160,4,0,"house,dance,progressive+house,club,electronic,house,dance,progressive+house"
Acédie,Nocturnal Depression,0.155,0.827,5,-3.502,1,0.0522,1.28E-05,0.478,0.38,0.297,139.896,458710,4,0,"depressive+black+metal,depressive+black+metal,black+metal,suicidal+black+metal"
Once There Were Dragons,John Powell,0.0872,0.292,9,-17.562,0,0.0411,0.577,0.8,0.109,0.0937,72.483,345063,4,0,"soundtrack,instrumental,composer,classical,soundtrack,instrumental,classical"
The Scarecrow (Live) - Recorded @ Wacken & Masters of Rock,Avantasia,0.228,0.955,11,-5.447,0,0.102,0.00231,0.000348,0.959,0.123,95.796,713178,4,0,"power+metal,symphonic+metal,metal+opera,melodic+metal,metal,power+metal,symphonic+metal,metal+opera"
A Hole In the Bucket - Live,Harry Belafonte,0.407,0.122,5,-22.966,1,0.503,0.705,0,0.964,0.674,190.583,269933,3,0,"calypso,oldies,swing,60s,folk,calypso,oldies,60s"
Airglow,Efence,0.639,0.646,7,-11.082,1,0.041,0.0516,0.791,0.106,0.387,89.997,221333,4,0,"space,cyberpunk,retrowave,outrun,synthwave,synthwave,retrowave,outrun"
Leg Over,Mr Eazi,0.601,0.681,9,-5.171,1,0.324,0.58,0,0.0934,0.546,98.078,197973,4,0,"nigeria,afrobeats,rap,afrobeat,nigerian,nigeria,afrobeats,rap"
Just For A Day - Sunday,TM Juke,0.579,0.432,1,-11.082,0,0.0339,0.0805,0.434,0.0727,0.417,77.033,272000,4,0,"downtempo,trip-hop,electronic,chillout,ambient,downtempo,trip-hop,chillout"
Catch the Fallen,Belle Margaux,0.328,0.0173,4,-26.066,1,0.0362,0.926,0.855,0.111,0.236,66.354,83190,5,0,background music
Vanitas,Watered,0.191,0.881,7,-7.255,0,0.0812,0.00035,0.894,0.0868,0.143,84.128,490680,4,0,"post-rock,instrumental,post-metal,post-rock,instrumental,post-metal"
Sleepy Tea,Chon,0.311,0.833,2,-7.969,1,0.104,0.00995,0.833,0.0794,0.333,174.917,185342,4,0,"math+rock,progressive+rock,instrumental,electronic,experimental,math+rock,instrumental,progressive+metal"
Grow Bad,Shatta Wale,0.705,0.561,9,-7.029,1,0.271,0.197,0,0.068,0.155,147.6,243561,4,0,"african,dancehall,ghana,highlife,hiplife,african,dancehall,ghana"
Summer House,Gold Motel,0.595,0.837,9,-5.493,1,0.0367,0.0298,7.89E-06,0.125,0.96,144.923,197714,4,0,"summer,fucking+yes,jammin,hollister,audiosurfed,indie+pop,female+vocalists,indie"
Gone,Gavin Luke,0.173,0.0611,11,-25.657,0,0.0342,0.954,0.908,0.111,0.0389,93.118,178927,3,0,"instrumental,piano,contemporary+classical,american,instrumental,piano,contemporary+classical"
London Thumakda,Labh Janjua,0.835,0.718,0,-6.614,1,0.0818,0.363,0.000919,0.0625,0.64,139.964,230468,4,0,"bollywood,dance,wedding,shaadi,thumka,all,desi,bhangra"
El Dorado,Thomas Bergersen,0.465,0.798,0,-8.449,0,0.0429,0.0986,0.864,0.167,0.364,94.008,254181,4,0,"soundtrack,epic,trailer+music,awesome+soundtrack,composer,soundtrack,epic,trailer+music"
"Fifteen Pieces, Op. 180 : Andante presque adagio",Charles Koechlin,0.169,0.00262,9,-33.643,0,0.0472,0.993,0.951,0.0917,0.096,73.69,228960,3,0,"classical,contemporary+classical,french,composer,20th+century+classical,classical,contemporary+classical,french"
Fuck Dat,DJ Nate,0.783,0.485,8,-5.514,1,0.0592,0.107,0.00604,0.0755,0.242,123.824,139760,3,0,"juke,footwork,chicago,glitch,juke,footwork,chicago"
On The Beach - CRW Remix,York,0.652,0.937,1,-8.576,1,0.0293,0.0137,0.00906,0.0588,0.561,137.975,197160,4,0,"trance,chillout,electronic,dance,trance,chillout,electronic"
Hit 'Em up Style,Carolina Chocolate Drops,0.577,0.806,0,-6.521,1,0.0661,0.778,0,0.371,0.893,95.49,236600,4,0,"cover,covers,alternative+folk,cover+version,bluegrass,folk,country"
Iron Man (Live),Eric Dolphy,0.436,0.493,11,-12.204,0,0.0481,0.635,0.00183,0.391,0.289,95.55,660467,4,0,"jazz,free+jazz,avant-garde,avant-garde+jazz,jazz,free+jazz,avant-garde"
Como Una Novela,Los Acosta,0.75,0.617,0,-8.022,1,0.0266,0.285,0.00183,0.299,0.672,101.955,224293,4,0,"romantico+grupero,all,mexicano,romantico+grupero,all,mexicano"
FCKD,Hyper,0.327,0.853,2,-3.68,1,0.0568,0.00175,0.235,0.208,0.143,99.919,206400,4,0,"breakbeat,electronic,breaks,techno,breakbeat,electronic,breaks"
House Party,Aaron Smith,0.76,0.772,1,-4.872,1,0.0935,0.0294,0.0124,0.361,0.674,121.996,393413,4,0,"hip-hop,house,alternative+hip-hop,hip-hop,house,alternative+hip-hop"
Cool Yule,Kurt Elling,0.624,0.266,5,-15.636,1,0.226,0.389,0,0.0837,0.591,146.638,209080,4,0,"jazz,vocal+jazz,jazz+vocal,singer-songwriter,male+vocalists,jazz,vocal+jazz,jazz+vocal"
Last Christmas,Hawk Nelson,0.676,0.767,0,-6.523,1,0.0348,0.25,0,0.28,0.788,113.975,220067,4,0,"christmas,jazzysxmas,pop+punk,christian+rock,christian"
The Quack - Club Dub,What So Not,0.778,0.695,0,-8.134,1,0.29,0.0246,0.106,0.341,0.728,150.109,249878,4,0,"trap,electronic,trap,electronic,australian"
Apparent Lushness,Earthen Sea,0.243,0.0842,9,-29.673,0,0.0605,0.952,0.618,0.112,0.152,71.248,222733,4,0,"drone,ambient,2017+releases,james-joul+-+2017+albums,ambient+techno,drone,ambient,ambient+techno"
Army of Cops,Pig Destroyer,0.212,0.994,2,-3.749,1,0.188,3.06E-06,0.0344,0.342,0.214,160.027,198333,4,0,"grindcore,death+metal,grind,pig+destroyer,peppa+pig,grindcore,death+metal,grind"
I Dream in Lines,Astronoid,0.369,0.955,5,-6.969,1,0.0921,1.12E-05,0.106,0.301,0.138,159.963,290840,4,0,"shoegaze,dreamy,post-metal,post-black+metal,shoegaze,post-metal"
Half Asleep - Alternate Version,School Of Seven Bells,0.446,0.811,2,-5.83,1,0.0468,0.000288,0.00326,0.154,0.382,130.004,260893,4,0,"shoegaze,dream+pop,electronic,experimental,psychedelic,shoegaze,dream+pop,electronic"
Metal Invasion - 2015 Remastered Version,Freedom Call,0.155,0.948,11,-4.346,1,0.105,6.80E-05,0.00056,0.122,0.233,167.73,409013,4,0,"power+metal,heavy+metal,melodic+metal,metal,power+metal,heavy+metal,melodic+metal"
Misanthropic Nuclear Abominations,Blasfemia,0.212,0.996,11,-5.403,1,0.438,6.42E-05,0.898,0.41,0.1,150.044,217252,4,0,"thrash+metal,black+metal,colombian,blackened+thrash+metal,thrash+metal,black+metal,colombian"
Cherry,Chromatics,0.656,0.784,7,-6.389,0,0.0354,0.0338,0.233,0.175,0.802,108.245,271952,4,0,"synthpop,electronic,synthpop,electronic,post-punk"
"Reppin N.Y. (feat. Lil Fame, Kool G Rap)",Joell Ortiz,0.671,0.73,6,-7.001,1,0.352,0.286,0,0.229,0.631,93.392,181291,4,0,"hip-hop,new+york,rap,underground+hip-hop,brooklyn,hip-hop,new+york,rap"
Devouring Entities Devour,Winterwolf,0.206,0.851,6,-9.912,1,0.0529,7.00E-06,0.955,0.378,0.281,135.416,266153,4,0,"death+metal,finnish,old+school+death+metal,death+metal,finnish,old+school+death+metal"
Shelter Me,Project 86,0.484,0.876,7,-5.117,0,0.0432,2.86E-05,0.888,0.376,0.557,91.787,188640,4,0,"hard+rock,post-hardcore,rock,christian,christian+rock,hard+rock,post-hardcore,rock"
Old Records - Original Mix,Jamie Berry,0.843,0.762,10,-4.212,1,0.113,0.314,0.0162,0.0625,0.83,120.077,231999,4,0,"electro+swing,funky,electro+swing,funky,jazz"
Spirit Child,Willie Thrasher,0.372,0.692,8,-7.692,0,0.0287,0.819,0.0044,0.12,0.848,160.738,244027,4,0,"rock,psychedelic,rock,psychedelic,canadian"
Spiegel im Spiegel (1978),Arvo Pärt,0.19,0.0226,5,-35.098,1,0.0378,0.849,4.47E-05,0.0617,0.0333,79.178,581000,3,0,"classical,choral,minimalism,lullaby,piebald+composers,classical,contemporary+classical,minimalism"
Ready to Die,The Unicorns,0.591,0.539,8,-8.302,1,0.029,0.218,2.43E-05,0.384,0.419,76.306,102829,4,0,"indie+pop,indie,indie,indie+pop,lo-fi"
Combat Metal,Fireforce,0.506,0.957,7,-3.795,1,0.0601,0.000596,0.00368,0.36,0.445,180.068,259347,4,0,"power+metal,heavy+metal,power+metal,heavy+metal,metal"
Individuation,Eluvium,0.201,0.0419,0,-25.921,1,0.0401,0.656,0.866,0.0911,0.198,100.528,188832,4,0,"ambient,instrumental,post-rock,electronic,experimental,ambient,instrumental,post-rock"
Beast,The Acacia Strain,0.533,0.899,11,-4.63,1,0.085,0.00214,5.32E-06,0.0965,0.184,115.013,243760,4,0,"moshcore,deathcore,death+metal,deathcore,metalcore,hardcore"
La Buena y la Mala,Banda Tierra Sagrada,0.805,0.716,0,-4.498,1,0.039,0.527,0,0.247,0.905,124.832,204453,3,0,"latin,world+music,mexico,mexican,banda,latin,world+music,mexico"
Beyond,Leon Bridges,0.58,0.687,6,-5.4,1,0.106,0.229,0,0.109,0.187,76.014,240600,4,0,"soul,columbia,2018,2018+single,soul,american,rhythm+and+blues"
Miami Disco,Perturbator,0.611,0.942,5,-3.311,0,0.101,0.063,0.0557,0.11,0.94,120.004,271047,4,0,"synthwave,disco,electronic,hotline+miami,synthwave,electronic,synthpop"
Final Call,Shadows Fall,0.445,0.985,7,-4.946,1,0.103,2.33E-05,0.0489,0.286,0.398,175.017,408013,4,0,"metalcore,metal,heavy+metal,good+beat,metalcore,thrash+metal,metal"
Escape From Midwich Valley,Carpenter Brut,0.308,0.675,0,-5.459,0,0.0371,0.00229,0.0405,0.293,0.0852,97.978,403679,4,0,"electronic,synthwave,synthwave,electronic,retro+electro"
Now That I've Found You,Liam Gallagher,0.461,0.892,0,-3.38,1,0.0397,0.000162,6.73E-05,0.126,0.573,129.999,200911,4,0,"britpop,rock,british,god,indie+rock,britpop,rock,british"
Little Drummer Boy,for KING & COUNTRY,0.665,0.617,2,-5.944,1,0.0464,0.036,7.09E-05,0.126,0.149,103.994,215533,3,0,"navidad+de+mi+coleccion+musical,christian,indie,contemporary+christian"
Elégie,Nocturnal Depression,0.29,0.52,4,-4.926,1,0.0374,3.61E-05,0.987,0.375,0.331,92.151,168594,4,0,"depressive+black+metal,black+metal,suicidal+black+metal,dsbm,depressive+suicidal+black+metal,depressive+black+metal,black+metal,suicidal+black+metal"
En sup i från dunken,Rövballebandet,0.727,0.975,0,-4.759,1,0.073,0.00994,0,0.294,0.873,104.97,153518,4,0,"swedish,raggar+rock,k%C3%B6nsrock,bonnrock,swedish,raggar+rock,k%C3%B6nsrock"
Carry You,Novo Amor,0.334,0.397,7,-7.993,1,0.0283,0.558,0.0781,0.126,0.0351,92.291,273107,4,0,"sensible+touching,folk,indie,acoustic"
Dancehall Landlord,Shatta Wale,0.8,0.825,7,-3.579,1,0.367,0.422,0,0.426,0.8,101.178,183187,4,0,"african,dancehall,ghana,highlife,hiplife,african,dancehall,ghana"
Praise Your Name - Live,Corey Voss,0.271,0.644,10,-6.81,1,0.0442,0.0636,0,0.0644,0.079,106.71,396840,4,0,"anthem worship,ccm,christian pop,world worship"
CCM,Julie Lamontagne Trio,0.384,0.432,4,-12.645,0,0.0308,0.201,0.754,0.107,0.391,125.836,323147,4,0,"jazz,instrumental,jazz,instrumental"
"Evening Song - Live At The Jazz Standard, New York / 2017",Jakob Bro,0.508,0.142,4,-28.106,1,0.0346,0.934,0.926,0.702,0.467,106.402,291267,3,0,"contemporary jazz,danish jazz,ecm-style jazz,jazz guitar"
"Beware, the Sirens",Getter,0.721,0.899,10,-4.07,0,0.057,0.0116,2.51E-05,0.126,0.0385,142.018,141972,4,0,"dubstep,electronic,brostep,deathstep,dubstep,electronic,brostep"
Hoyt's Office,Hildur Guðnadóttir,0.145,0.126,11,-18.667,1,0.0356,0.853,0.98,0.113,0.0278,58.373,84760,3,0,"soundtrack,instrumental,ambient,cello,icelandic"
Perfect (Electro Swing Remix),11 Acorn Lane,0.793,0.868,0,-4.001,1,0.173,0.0304,0.00961,0.085,0.85,124.985,202498,4,0,"lounge,electro+swing,jazz,electronic,all,electro+swing,lounge,illstreet"
Kyoto,Kumbhaka,0.151,0.0244,6,-32.248,0,0.04,0.98,0.912,0.11,0.0358,65.585,162776,4,0,"psychedelic+rock,ambient,psychedelic,drone+rock,experimental,psychedelic+rock,ambient,psychedelic"
FDB,Young Dro,0.942,0.773,5,-4.855,1,0.208,0.0378,0,0.0736,0.648,125.075,220808,4,0,"turn+up,vine,rap,dirty+south,hip-hop"
"Saturday Love - 12"" Extended Version",Cherrelle,0.865,0.394,11,-12.235,1,0.0528,0.0832,0.00231,0.302,0.642,115.937,521693,4,0,"soul,rnb,female+vocalists,80s,soul,rnb,female+vocalists"
"After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix",Kali Uchis,0.695,0.687,9,-9.075,1,0.0728,0.0024,0.0181,0.174,0.786,159.03,225027,4,0,"neo-soul,rnb,soul,alternative+rnb,pop,neo-soul,rnb,soul"
"Satie: 3 Gymnopédies: No. 1, Lent et douloureux",Erik Satie,0.455,0.0285,7,-34.835,1,0.0794,0.996,0.959,0.102,0.219,79.452,195507,4,0,"classical,piano,impressionist,french,classical,piano,impressionist"
Dirty Blue Jeans,Jeremy Warmsley,0.505,0.793,0,-5.176,1,0.0727,0.405,0,0.104,0.613,85.734,195493,4,0,"good,indie,singer-songwriter,recommended,singer-songwriter,british,indie"
Selenium Forest,Plini,0.471,0.717,3,-7.731,0,0.0388,0.0653,0.897,0.284,0.356,149.981,365641,1,0,"instrumental,jazz+fusion,jazz,progressive+rock,progressive+metal,instrumental,progressive+rock"
