Track Name,Artist,Streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,analysis_url,duration_ms,time_signature,Label
Premonition - Intro,Eminem,3281143,0.847,0.637,1,-5.193,1,0.3670000000000001,0.0258,0.000648,0.382,0.511,165.979,https://api.spotify.com/v1/audio-analysis/7ccTcabbJlCJiIqtrSSwBk,173893,4,1
MÁS DE UNA CITA,Bad Bunny,2639076,0.865,0.5,5,-10.805,1,0.0861,0.0122,7.730000000000001e-05,0.098,0.317,92.976,https://api.spotify.com/v1/audio-analysis/4EJHKSnHENfjOxXWryyNtL,183520,4,1
CANCIÓN CON YANDEL,Yandel,2561376,0.75,0.741,9,-4.43,1,0.402,0.447,0.0,0.121,0.495,79.968,https://api.spotify.com/v1/audio-analysis/3pm4XtcsRIFFtH2UErk62R,209180,4,1
Fame,Apache 207,2149185,0.8109999999999999,0.645,1,-8.008,0,0.104,0.184,0.0,0.103,0.474,129.967,https://api.spotify.com/v1/audio-analysis/3goH7O78TLkV9RhCAyM4AT,173761,4,1
Pain 1993 (with Playboi Carti),Drake,5247387,0.825,0.373,5,-5.532,0,0.108,0.163,0.0,0.368,0.12,77.271,https://api.spotify.com/v1/audio-analysis/6Kj17Afjo1OKJYpf5VzCeo,149078,4,1
The Box,Roddy Ricch,7427860,0.8959999999999999,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4,1
BENDICIONES,Bad Bunny,2072049,0.828,0.581,11,-9.909,1,0.0725,0.0378,0.0,0.103,0.843,143.995,https://api.spotify.com/v1/audio-analysis/2CoMYp2uIKsT09nreEZnZn,155060,4,1
eight(Prod.&Feat. SUGA of BTS),IU,1858886,0.6759999999999999,0.8690000000000001,1,-1.5730000000000002,1,0.0423,0.115,0.0,0.132,0.594,120.029,https://api.spotify.com/v1/audio-analysis/0pYacDCZuRhcrwGUA5nTBe,167573,4,1
Run,Joji,2276211,0.448,0.72,7,-3.954,1,0.0332,0.0427,0.000292,0.614,0.361,157.91899999999995,https://api.spotify.com/v1/audio-analysis/1zmgEIHE0eXH0IhBGuoTkP,195000,3,1
Bad Energy,Juice WRLD,4113277,0.654,0.452,7,-6.36,1,0.0439,0.17,0.0,0.114,0.532,138.034,https://api.spotify.com/v1/audio-analysis/0JoWBcL61YWLXM5vW0YTHO,186749,4,1
positions,Ariana Grande,7625423,0.736,0.802,0,-4.759,1,0.0864,0.468,0.0,0.094,0.675,144.005,https://api.spotify.com/v1/audio-analysis/7igeByaBM0MgGsgXtNxDJ7,172325,4,1
Blood On My Jeans,Juice WRLD,3864102,0.868,0.55,6,-6.417000000000002,1,0.226,0.183,0.0,0.109,0.464,117.943,https://api.spotify.com/v1/audio-analysis/3MmCFghNjzZMn3HKqbVizn,154767,4,1
Holy (feat. Chance The Rapper),Justin Bieber,4687166,0.6729999999999999,0.7040000000000001,6,-8.056000000000001,1,0.36,0.196,0.0,0.0898,0.3720000000000001,86.919,https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy,212093,4,1
Put Your Records On,Ritt Momney,2410834,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.0008900000000000002,0.11,0.151,91.066,https://api.spotify.com/v1/audio-analysis/6AGOKlMZWLCaEJGnaROtF9,210463,4,1
La Tóxica,Farruko,2237945,0.659,0.701,9,-4.107,1,0.16399999999999998,0.0882,0.0,0.0866,0.623,91.97,https://api.spotify.com/v1/audio-analysis/15OjBeqNX3bShsGYQbteRv,180520,4,1
Vida de Rico,Camilo,2151599,0.8240000000000001,0.457,6,-5.428,1,0.0543,0.16699999999999998,0.0,0.041,0.95,87.977,https://api.spotify.com/v1/audio-analysis/73nAK3HgQK8dak83Y2WQ8F,187427,4,1
Se Te Nota (with Guaynaa),Lele Pons,2032620,0.905,0.6859999999999999,0,-3.152,1,0.0664,0.0907,0.0,0.266,0.963,103.013,https://api.spotify.com/v1/audio-analysis/11EnQRgRMJwMAesfkB5pnu,155825,4,1
Bad Bitch From Tokyo (Intro),Pop Smoke,2055674,0.645,0.64,10,-6.871,0,0.179,0.395,1.04e-05,0.28600000000000003,0.674,140.248,https://api.spotify.com/v1/audio-analysis/4OGIeHtYhRTJ8iW21UUyZW,48000,4,1
Me Gusta (with Cardi B & Myke Towers),Anitta,2244409,0.91,0.604,6,-4.392,0,0.08199999999999999,0.448,0.0,0.0863,0.807,110.075,https://api.spotify.com/v1/audio-analysis/7e1VoRlNumuEkXlITMHKLE,180788,4,1
What You Know Bout Love,Pop Smoke,3821525,0.7090000000000001,0.5479999999999999,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.5429999999999999,83.995,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4,1
Dreams - 2004 Remaster,Fleetwood Mac,2441194,0.828,0.4920000000000001,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4,1
44 BullDog,Pop Smoke,2185344,0.8,0.564,8,-5.817,1,0.4,0.0287,1.65e-06,0.112,0.318,139.989,https://api.spotify.com/v1/audio-analysis/7sjFIZ1g5QLJLGja3k592K,150857,4,1
Aim For The Moon (feat. Quavo),Pop Smoke,2489981,0.713,0.605,11,-7.487,1,0.107,0.4970000000000001,3.46e-06,0.115,0.4320000000000001,142.025,https://api.spotify.com/v1/audio-analysis/6O7fPYTsb2mY0PiFt2ymDB,175756,4,1
Party Girl (Remix),StaySolidRocky,2973908,0.752,0.375,6,-10.157,0,0.204,0.5329999999999999,0.0,0.175,0.591,129.995,https://api.spotify.com/v1/audio-analysis/0XkmeG97T4mtYlWRJcrxec,147673,4,1
Gangstas,Pop Smoke,2159149,0.5479999999999999,0.506,4,-7.434,0,0.102,0.203,0.0001,0.0788,0.557,119.987,https://api.spotify.com/v1/audio-analysis/1hg3RlqFZXJb5YgRoK9qmF,160000,5,1
Can't Die,Juice WRLD,2722311,0.652,0.6709999999999999,2,-5.89,1,0.0756,0.0222,0.0,0.107,0.274,84.008,https://api.spotify.com/v1/audio-analysis/6DuHcOuuGWXNvF3uocsrBa,182922,4,1
The Adventures of Moon Man & Slim Shady (with Eminem),Kid Cudi,2758087,0.88,0.787,8,-5.189,1,0.118,0.226,0.0,0.12,0.588,113.018,https://api.spotify.com/v1/audio-analysis/38iBrrbbXyWaSPkmuDNgjZ,264834,4,1
Up Up And Away,Juice WRLD,2900842,0.6609999999999999,0.665,4,-6.356,0,0.053,0.5379999999999999,0.0,0.0981,0.486,75.059,https://api.spotify.com/v1/audio-analysis/5lcIegmdblnWqT9nS9EhZj,147548,4,1
Stay High,Juice WRLD,2952887,0.745,0.5,8,-6.184,1,0.136,0.439,0.0,0.0943,0.433,76.968,https://api.spotify.com/v1/audio-analysis/1AnkdcHl86kEhDvhaKDuIe,168685,4,1
Screw Juice,Juice WRLD,3043174,0.595,0.528,5,-7.371,0,0.0935,0.08199999999999999,0.0,0.142,0.515,150.07299999999995,https://api.spotify.com/v1/audio-analysis/2XSO13Gyndo7MDdtYibIxO,179464,4,1
I Want It,Juice WRLD,3124838,0.28800000000000003,0.638,4,-6.935,0,0.0779,0.133,8.159999999999999e-05,0.14,0.147,66.42399999999999,https://api.spotify.com/v1/audio-analysis/6RsRMf9e4KUyo3MecGffNL,173114,3,1
Fighting Demons,Juice WRLD,3299428,0.7070000000000001,0.67,7,-6.3279999999999985,0,0.257,0.0813,0.0,0.098,0.235,163.099,https://api.spotify.com/v1/audio-analysis/0jo6Nd4iJU0UFHqS0Xd4l4,200629,4,1
Anxiety - Intro,Juice WRLD,3357478,0.307,0.528,11,-11.337,0,0.108,0.972,0.00056,0.222,0.58,174.795,https://api.spotify.com/v1/audio-analysis/0YevRlTDW9tyIwViCyke8Q,70395,4,1
SI ELLA SALE,Bad Bunny,2129818,0.8690000000000001,0.727,7,-7.397,1,0.123,0.0589,0.00991,0.107,0.92,147.967,https://api.spotify.com/v1/audio-analysis/1zaDh3qaGSeSmulNyWlUxm,143240,4,1
Intentions,Justin Bieber,4096832,0.8109999999999999,0.5529999999999999,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,https://api.spotify.com/v1/audio-analysis/364dI1bYnvamSnBJ8JcNzN,212869,4,1
This Is America,Childish Gambino,3364034,0.8540000000000001,0.463,5,-6.159,1,0.13699999999999998,0.117,0.0,0.354,0.5489999999999999,120.024,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,225773,4,1
D4L,Future,3123117,0.718,0.706,1,-5.709,1,0.06,0.0128,0.0,0.35200000000000004,0.815,170.00400000000005,https://api.spotify.com/v1/audio-analysis/5fHrHoJKfCgBd35zwIBmUK,189176,4,1
Enigma,Lady Gaga,2322559,0.669,0.804,0,-4.035,1,0.036000000000000004,0.0306,0.0,0.6940000000000001,0.184,116.001,https://api.spotify.com/v1/audio-analysis/7JDbfYUHjDzQPFSDh5lzGs,179760,4,1
Plastic Doll,Lady Gaga,2319755,0.743,0.853,0,-4.842,1,0.04,0.0019,3.4899999999999995e-05,0.0872,0.422,121.028,https://api.spotify.com/v1/audio-analysis/3CidPLqWXqgesJlwYVJZdy,221667,4,1
Sine From Above (with Elton John),Lady Gaga,2298888,0.642,0.792,0,-5.746,0,0.0488,0.158,9.84e-06,0.68,0.0903,122.965,https://api.spotify.com/v1/audio-analysis/0zzsyWc45eUcSjw4FNHxeN,244880,4,1
Chromatica II,Lady Gaga,2276300,0.184,0.297,2,-14.534,1,0.0359,0.473,0.893,0.527,0.113,75.824,https://api.spotify.com/v1/audio-analysis/0oQc0F6KUE7QY7k5TU6bic,41867,5,1
You Better Move,Lil Uzi Vert,2581101,0.8420000000000001,0.556,8,-6.792999999999998,1,0.442,0.159,0.0,0.204,0.306,118.836,https://api.spotify.com/v1/audio-analysis/6YAxCn4juTWn5hWl2hzHGw,196639,4,1
POP,Lil Uzi Vert,2947283,0.741,0.599,1,-6.6720000000000015,0,0.419,0.00961,0.0,0.785,0.276,139.891,https://api.spotify.com/v1/audio-analysis/1jDbQz6tr52WgScCTXMnaN,227474,4,1
Give No Fxk,Migos,2783956,0.904,0.627,1,-5.608,1,0.222,0.0303,5.68e-06,0.0923,0.236,145.976,https://api.spotify.com/v1/audio-analysis/6ZelF5APDN5r6XnFqcnvWR,224243,4,1
Habitual,Justin Bieber,2363016,0.764,0.443,4,-6.625,1,0.0439,0.52,1.96e-05,0.0749,0.63,138.999,https://api.spotify.com/v1/audio-analysis/40qyPyljksBEqlNw5sW37T,168200,4,1
All Around Me,Justin Bieber,2434300,0.5660000000000001,0.438,0,-7.564,0,0.0367,0.809,0.0,0.212,0.6920000000000001,117.127,https://api.spotify.com/v1/audio-analysis/5Py8zRKGkZvgHniVVtvNCN,136907,4,1
illicit affairs,Taylor Swift,4278116,0.5589999999999999,0.31,10,-10.445,1,0.0338,0.8809999999999999,0.0,0.106,0.46,119.845,https://api.spotify.com/v1/audio-analysis/2NmsngXHeC1GQ9wWrzhOMf,190898,4,1
this is me trying,Taylor Swift,4499491,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,https://api.spotify.com/v1/audio-analysis/7kt9e9LFSpN1zQtYEl19o1,195097,4,1
betty,Taylor Swift,3835696,0.593,0.377,0,-8.761000000000001,1,0.0253,0.6,0.0,0.0976,0.502,95.939,https://api.spotify.com/v1/audio-analysis/5kI4eCXXzyuIUXjQra0Cxi,294521,4,1
seven,Taylor Swift,4751526,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.926,https://api.spotify.com/v1/audio-analysis/6KJqZcs9XDgVck7Lg9QOTC,208907,4,1
mirrorball,Taylor Swift,5028753,0.5529999999999999,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,https://api.spotify.com/v1/audio-analysis/0ZNU020wNYvgW84iljPkPP,208978,4,1
invisible string,Taylor Swift,4243086,0.653,0.452,4,-11.143,0,0.055,0.838,7.730000000000001e-05,0.108,0.45,83.43299999999998,https://api.spotify.com/v1/audio-analysis/6VsvKPJ4xjVNKpI8VVZ3SV,252881,4,1
my tears ricochet,Taylor Swift,5721464,0.456,0.263,0,-10.63,1,0.0332,0.8059999999999999,0.0,0.0749,0.111,129.86,https://api.spotify.com/v1/audio-analysis/1MgV7FIyNxIG7WzMRJV5HC,255894,4,1
Wash Us In The Blood,Kanye West,1900497,0.67,0.847,10,-4.85,1,0.409,0.184,0.0,0.304,0.381,137.22,https://api.spotify.com/v1/audio-analysis/7mEUjhl6aTztdHCrxoTgBG,189827,4,1
BYE ME FUI,Bad Bunny,3009829,0.7120000000000001,0.599,5,-6.3420000000000005,0,0.112,0.412,2.15e-05,0.103,0.588,179.78799999999995,https://api.spotify.com/v1/audio-analysis/0FktnzDqjClqU6iqOZVEs2,178000,4,1
Tell Me U Luv Me (with Trippie Redd),Juice WRLD,3424125,0.609,0.757,2,-5.605,1,0.119,0.299,0.0,0.63,0.379,128.02200000000002,https://api.spotify.com/v1/audio-analysis/4CNcRgjGw1v9VQaTaytdnD,180129,4,1
Snow On Tha Bluff,J. Cole,2219088,0.586,0.512,8,-8.818999999999997,0,0.0668,0.723,0.0002,0.119,0.235,75.857,https://api.spotify.com/v1/audio-analysis/1oOEkBNp4zWnkD7nWjJdog,235480,4,1
the last great american dynasty,Taylor Swift,5961910,0.6859999999999999,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,https://api.spotify.com/v1/audio-analysis/2Eeur20xVqfUoM3Q7EFPFt,230999,4,1
Get Me,Justin Bieber,2302328,0.8240000000000001,0.503,6,-6.94,0,0.156,0.05,5.25e-05,0.107,0.784,109.397,https://api.spotify.com/v1/audio-analysis/6zGPytJiZmFuyVq7RTNO9G,185419,5,1
Those Kinda Nights (feat. Ed Sheeran),Eminem,3725295,0.794,0.637,4,-6.29,0,0.339,0.028,0.0,0.0919,0.393,103.868,https://api.spotify.com/v1/audio-analysis/0VSzREd1OjEWJ9tXoFHRQH,177693,4,1
Darkness,Eminem,3280233,0.6709999999999999,0.623,2,-7.1610000000000005,1,0.308,0.00998,7.55e-06,0.643,0.195,75.055,https://api.spotify.com/v1/audio-analysis/5SiZJoLXp3WOl3J4C8IK0d,337147,4,1
Time Flies,Drake,2680305,0.8640000000000001,0.477,10,-5.7860000000000005,1,0.224,0.201,0.0,0.182,0.5,86.46,https://api.spotify.com/v1/audio-analysis/5H4mXWKcicuLKDn4Jy0sK7,192932,4,1
"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,4676627,0.8,0.6579999999999999,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,https://api.spotify.com/v1/audio-analysis/2DQNYMRjisN3KAPj1bEwOI,195429,4,1
Over Now (with The Weeknd),Calvin Harris,3245686,0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,https://api.spotify.com/v1/audio-analysis/58AGoOGbwsQMhBbH0eFLRR,210795,4,1
Ice Cream (with Selena Gomez),BLACKPINK,5060036,0.79,0.7290000000000001,9,-3.843,1,0.334,0.0342,9.31e-05,0.0411,0.904,159.989,https://api.spotify.com/v1/audio-analysis/2J4P46vCFm1rPkNkp9pZWX,175813,4,1
Deep Pockets,Drake,3074958,0.473,0.8240000000000001,7,-3.68,0,0.163,0.482,0.0,0.605,0.374,77.888,https://api.spotify.com/v1/audio-analysis/3IvMYBE7A3c7to1aEcfFJk,222929,4,1
Not You Too (feat. Chris Brown),Drake,2975819,0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,https://api.spotify.com/v1/audio-analysis/3Q4gttWQ6hxqWOa3tHoTNi,269680,4,1
Desires (with Future),Drake,2869224,0.812,0.506,5,-7.706,0,0.116,0.281,0.0,0.325,0.5539999999999999,145.07399999999996,https://api.spotify.com/v1/audio-analysis/7eYAHC0RbBF9eaqWzT34Aq,237946,4,1
BAD CON NICKY,Bad Bunny,2506957,0.59,0.7290000000000001,7,-4.95,0,0.0893,0.321,0.0,0.659,0.7120000000000001,93.094,https://api.spotify.com/v1/audio-analysis/5bmSver2b3ZXyuyLKtgnFI,202240,4,1
Solitaires (feat. Travis Scott),Future,2130853,0.691,0.632,1,-7.598,1,0.0513,0.122,0.0,0.0646,0.488,169.982,https://api.spotify.com/v1/audio-analysis/4kfeRwpq5KUaqTkgi4TbDF,205666,4,1
When To Say When,Drake,2861171,0.41,0.82,1,-6.808,1,0.5329999999999999,0.252,0.0,0.5379999999999999,0.526,170.718,https://api.spotify.com/v1/audio-analysis/5TCBWmEBrin7etRa4Lswr1,223124,4,1
Demons (feat. Fivio Foreign & Sosa Geek),Drake,2652210,0.5429999999999999,0.7659999999999999,0,-3.387,0,0.343,0.423,0.0,0.155,0.7290000000000001,106.869,https://api.spotify.com/v1/audio-analysis/05aZ9sAU1YXndHv0FMi9iW,204805,3,1
Chromatica I,Lady Gaga,2422891,0.231,0.457,6,-10.773,0,0.0318,0.0126,0.875,0.327,0.0588,65.827,https://api.spotify.com/v1/audio-analysis/3CGZ7wfk4skmuyQgua1C1K,60400,3,1
Landed,Drake,2530901,0.8809999999999999,0.636,7,-4.629,1,0.287,0.00606,0.0,0.111,0.715,163.949,https://api.spotify.com/v1/audio-analysis/3KixNgUEaDtrKJVzdqjU5q,152195,4,1
Leaving Heaven (feat. Skylar Grey),Eminem,2702427,0.6609999999999999,0.748,2,-4.809,0,0.206,0.175,0.0,0.254,0.509,171.983,https://api.spotify.com/v1/audio-analysis/5CpsIb7SMFHjmAG8RvIWfq,265947,3,1
Alice,Lady Gaga,3111581,0.723,0.88,11,-4.287,0,0.038,0.00334,0.0179,0.0632,0.32299999999999995,123.036,https://api.spotify.com/v1/audio-analysis/41A89rj3GoMG6ktN37L7PG,177600,4,1
Unaccommodating (feat. Young M.A),Eminem,3796970,0.852,0.752,1,-5.792999999999998,1,0.0597,0.0169,0.0,0.394,0.389,89.95,https://api.spotify.com/v1/audio-analysis/0q2vG0UVuy6ajjcpkQHdZM,216600,4,1
911,Lady Gaga,2907126,0.789,0.813,5,-4.563,1,0.0374,0.0294,2.07e-06,0.519,0.42,116.007,https://api.spotify.com/v1/audio-analysis/6qI0MU175Dk2DeoUjlrOpy,172133,4,1
Free Woman,Lady Gaga,2860683,0.731,0.927,0,-3.634,1,0.0781,0.0228,7.15e-05,0.187,0.478,119.006,https://api.spotify.com/v1/audio-analysis/4L6ihclQPu1hqP9r3WNJjQ,191467,4,1
Fun Tonight,Lady Gaga,2493126,0.645,0.923,11,-4.262,1,0.0725,0.364,1.06e-06,0.14,0.32299999999999995,117.945,https://api.spotify.com/v1/audio-analysis/6hyQVqfHFvsJDjcmj4qrHf,173427,4,1
"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,3481168,0.68,0.82,4,-4.197,0,0.151,0.0614,0.0,0.597,0.243,140.033,https://api.spotify.com/v1/audio-analysis/0GQ5bFTVFFKpwNPc7KwQnB,234653,4,1
Blue World,Mac Miller,2945764,0.742,0.5529999999999999,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931,https://api.spotify.com/v1/audio-analysis/2hwOoMtWPtTSSn6WHV7Vp5,209440,4,1
ON (Feat. Sia),BTS,2444125,0.591,0.848,9,-4.397,0,0.0828,0.13699999999999998,0.0,0.3720000000000001,0.386,105.922,https://api.spotify.com/v1/audio-analysis/3IB5qOeMayvpOdHxYCL5tZ,246816,4,1
Conversations,Juice WRLD,5271158,0.747,0.622,11,-5.825,1,0.0838,0.17600000000000002,0.0,0.151,0.57,159.93,https://api.spotify.com/v1/audio-analysis/4K06PO78fW4mnBVenxGNob,181661,4,1
Relación - Remix,Sech,2762369,0.7929999999999999,0.7709999999999999,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.94299999999996,https://api.spotify.com/v1/audio-analysis/35UUpTmrcFXNIVIN26ujXl,247308,4,1
Yo Perreo Sola,Bad Bunny,3188473,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,https://api.spotify.com/v1/audio-analysis/0SqqAgdovOE24BzxIClpjw,172127,4,1
Lucid Dreams,Juice WRLD,1708318,0.511,0.5660000000000001,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.90299999999998,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4,1
To Die For,Sam Smith,2040059,0.483,0.361,0,-7.8889999999999985,1,0.0738,0.8320000000000001,4.66e-06,0.098,0.307,171.649,https://api.spotify.com/v1/audio-analysis/2ZTYlnhhV1UAReg7wIGolx,193795,4,1
Hola - Remix,Dalex,2002507,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,https://api.spotify.com/v1/audio-analysis/5stPVcRqb4qixbafP9e8lt,249520,4,1
Lose Control,MEDUZA,2036769,0.598,0.526,10,-8.658999999999999,0,0.0415,0.129,0.0,0.14,0.529,123.935,https://api.spotify.com/v1/audio-analysis/7CHi4DtfK4heMlQaudCuHK,168387,4,1
I Don't Care (with Justin Bieber),Ed Sheeran,1931534,0.7979999999999999,0.6759999999999999,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,219947,4,1
hot girl bummer,blackbear,2463148,0.778,0.5589999999999999,6,-7.109,0,0.0776,0.128,0.0,0.399,0.6779999999999999,129.989,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,185093,1,1
Ride It,Regard,2389485,0.88,0.7509999999999999,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4,1
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1948809,0.755,0.522,2,-4.368,1,0.0575,0.5329999999999999,0.0,0.0685,0.925,89.96,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4,1
Morado,J Balvin,2756514,0.8809999999999999,0.696,11,-3.838,0,0.0797,0.13699999999999998,4.13e-05,0.0927,0.7809999999999999,97.002,https://api.spotify.com/v1/audio-analysis/3mQ6SLdxxaL52Yte7KF2Ks,200667,4,1
High Fashion (feat. Mustard),Roddy Ricch,1993498,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,220487,4,1
Myron,Lil Uzi Vert,3094018,0.7709999999999999,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,https://api.spotify.com/v1/audio-analysis/56uXDJRCuoS7abX3SkzHKQ,224955,4,1
RITMO (Bad Boys For Life),Black Eyed Peas,3287504,0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,https://api.spotify.com/v1/audio-analysis/6cy3ki60hLwimwIje7tALf,221714,4,1
After Hours,The Weeknd,5999269,0.6629999999999999,0.5670000000000001,5,-5.941,0,0.0309,0.0938,0.00978,0.124,0.139,108.959,https://api.spotify.com/v1/audio-analysis/4ejyZ4uJEXUURcgKp1kP8v,361947,4,1
Rojo,J Balvin,3568919,0.652,0.595,11,-4.04,1,0.113,0.15,0.000115,0.0842,0.444,172.27,https://api.spotify.com/v1/audio-analysis/4uziEsK1yiqdauKVDPsmVG,150853,4,1
You should be sad,Halsey,3087369,0.591,0.585,2,-6.35,1,0.0277,0.14300000000000002,0.0,0.109,0.324,110.94,https://api.spotify.com/v1/audio-analysis/7lidXGPXPYLNThITAOTlkK,205473,4,1
My Oh My (feat. DaBaby),Camila Cabello,2838823,0.7240000000000001,0.491,8,-6.024,1,0.0296,0.018000000000000002,1.29e-05,0.0887,0.383,105.046,https://api.spotify.com/v1/audio-analysis/3yOlyBJuViE2YSGn3nVE1K,170746,4,1
WHATS POPPIN,Jack Harlow,2055760,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM,139741,4,1
Sigues Con El,Dímelo Flow,2392969,0.883,0.6679999999999999,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.6759999999999999,87.97200000000002,https://api.spotify.com/v1/audio-analysis/7sQKy5vlPQllr0k9IjYJv3,226533,4,1
That Way - Bonus Track,Lil Uzi Vert,2646196,0.7120000000000001,0.598,7,-5.3679999999999986,0,0.0388,0.0546,0.0,0.154,0.504,130.007,https://api.spotify.com/v1/audio-analysis/2ajzBr7vwHTEBeqDzcsNRC,212354,4,1
Stupid Love,Lady Gaga,4239676,0.6759999999999999,0.815,8,-4.294,1,0.0625,0.00146,0.00041,0.275,0.7959999999999999,117.973,https://api.spotify.com/v1/audio-analysis/2kJu14V7hbZw3I4K8L8SXb,193531,4,1
No Time To Die,Billie Eilish,7166720,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.53699999999998,https://api.spotify.com/v1/audio-analysis/73SpzrcaHk0RQPFP73vqVR,242265,4,1
P2,Lil Uzi Vert,2990026,0.775,0.72,11,-5.353,0,0.193,0.0236,0.0,0.114,0.49,155.086,https://api.spotify.com/v1/audio-analysis/3kW4z2pIj5VY5fLjBrMRL5,234627,4,1
Vete,Bad Bunny,3863395,0.8859999999999999,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,https://api.spotify.com/v1/audio-analysis/2n7ohqg1s68ToAHh4u9mcW,192024,4,1
La Santa,Bad Bunny,4238798,0.7440000000000001,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037,https://api.spotify.com/v1/audio-analysis/69vlMrzHwATKzupwNcUPyK,206420,4,1
Señorita,Shawn Mendes,3192383,0.759,0.5479999999999999,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.7490000000000001,116.967,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4,1
Before You Go,Lewis Capaldi,2375637,0.459,0.575,3,-4.8580000000000005,1,0.0573,0.604,0.0,0.0885,0.183,111.881,https://api.spotify.com/v1/audio-analysis/2gMXnyrvIjhVBUZwvLZDMP,215107,4,1
Pero Ya No,Bad Bunny,3702864,0.882,0.612,4,-6.103,1,0.118,0.0475,5.07e-06,0.182,0.742,147.982,https://api.spotify.com/v1/audio-analysis/75pQqzwgCjUOSSy5CpmAjy,160638,4,1
Boss Bitch,Doja Cat,2267055,0.7070000000000001,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240,4,1
Baby Pluto,Lil Uzi Vert,4691613,0.772,0.634,10,-6.101,0,0.212,0.135,0.0,0.4320000000000001,0.6709999999999999,160.05200000000005,https://api.spotify.com/v1/audio-analysis/7hav1MHURQf5SAoPk0egqh,210261,4,1
La Zona,Bad Bunny,2505493,0.762,0.8009999999999999,1,-3.661,0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,https://api.spotify.com/v1/audio-analysis/5kqNIqFjijuzvVLhuY9B8j,136893,4,1
Fantasias,Rauw Alejandro,1964614,0.879,0.703,1,-4.2189999999999985,1,0.0701,0.14300000000000002,0.0,0.0569,0.7879999999999999,94.004,https://api.spotify.com/v1/audio-analysis/6mAN61JH0dzyZpWslS11jy,199711,4,1
