danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hiphop,rap,pop,electronic,trap,indie,rnb,rock,dance,reggaeton,Label
0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1,209880,4,0,0,1,1,0,0,0,0,0,0,1
0.731,0.664,0,-5.474,1,0.0302,0.00307,0.35,0.133,0.661,118.018,239267,4,0,0,0,0,0,1,0,1,0,0,1
0.499,0.673,0,-4.505,1,0.0348,0.399,1.21E-06,0.208,0.301,121.87,263400,4,0,0,0,1,0,0,0,0,0,0,1
0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,219320,4,0,0,1,0,0,0,1,0,1,0,1
0.787,0.619,9,-7.32,1,0.17,0.181,0,0.323,0.824,124.09,127843,4,1,1,0,0,1,0,0,0,0,0,1
0.836,0.747,1,-3.368,0,0.136,0.339,0,0.0739,0.758,84.435,143296,4,1,1,0,0,1,0,0,0,0,0,1
0.642,0.683,1,-5.386,1,0.262,0.0834,0,0.155,0.584,154.881,191720,4,1,1,1,1,0,0,0,0,0,0,1
0.778,0.396,7,-10.556,0,0.343,0.0736,0.000134,0.0958,0.233,140.89,245107,4,0,0,0,0,0,0,0,0,0,0,1
0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,199091,4,0,0,1,0,0,0,0,0,0,1,1
0.911,0.721,10,-4.833,0,0.28,0.0364,0,0.111,0.69,104.11,297546,4,1,1,0,0,1,0,0,0,0,0,1
0.713,0.798,1,-3.147,1,0.219,0.366,4.30E-06,0.246,0.721,176.073,221103,4,0,0,0,0,0,0,0,0,0,1,1
0.751,0.972,0,-2.821,1,0.0876,0.278,0.00109,0.139,0.481,122.946,343027,4,1,1,0,0,0,0,0,0,0,0,1
0.687,0.766,9,-6.739,0,0.105,0.31,0,0.196,0.629,140.039,193573,4,1,1,0,0,0,0,0,0,0,0,1
0.836,0.44,4,-7.95,0,0.229,0.751,1.85E-06,0.0805,0.377,135.931,258837,4,1,1,1,0,0,0,0,0,0,0,1
0.678,0.695,10,-5.323,0,0.286,0.0485,0,0.254,0.242,135.044,229387,4,1,1,0,0,0,0,0,0,0,0,1
0.57,0.285,9,-14.125,0,0.0381,0.737,0.0133,0.108,0.0973,83.485,99707,4,1,1,0,0,0,0,0,0,0,0,1
0.73,0.594,1,-9.04,1,0.347,0.0793,0.000417,0.128,0.427,139.855,180160,4,0,1,0,0,0,0,0,0,0,0,1
0.789,0.731,2,-6.245,0,0.101,0.139,1.92E-06,0.635,0.79,81.009,248827,4,0,0,1,0,0,0,0,0,0,1,1
0.378,0.963,5,-3.911,0,0.0682,0.00882,0.00357,0.294,0.16,103.406,183519,3,0,0,0,1,0,0,0,0,1,0,1
0.784,0.654,5,-6.674,1,0.283,0.233,0,0.163,0.661,98.036,166725,4,0,0,0,0,0,0,0,0,0,0,1
0.843,0.845,0,-2.344,1,0.0503,0.35,0.00168,0.0527,0.898,126.989,210624,4,1,0,0,0,1,0,0,0,0,1,1
0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,101851,4,1,1,0,0,0,0,0,0,0,0,1
0.932,0.778,10,-3.384,0,0.0638,0.212,0,0.168,0.933,124.996,188613,4,1,1,0,0,0,0,0,0,0,0,1
0.755,0.501,1,-9.551,1,0.189,0.0867,1.45E-06,0.146,0.267,134.998,186213,4,1,1,0,0,0,0,0,0,0,0,1
0.745,0.615,1,-7.325,1,0.0709,0.407,0.00622,0.438,0.305,100.986,217253,4,0,0,1,0,0,0,1,0,1,0,1
0.633,0.793,5,-6.847,0,0.182,0.148,0,0.867,0.761,109.093,193702,4,1,1,0,0,1,0,1,0,0,0,1
0.713,0.597,4,-7.117,1,0.0692,0.377,2.86E-05,0.179,0.399,96.06,207164,4,0,0,1,1,0,0,0,0,0,0,1
0.913,0.498,2,-10.742,1,0.165,0.0829,0.0369,0.0799,0.217,123.975,261733,4,1,1,0,0,1,0,0,0,0,0,1
0.793,0.782,4,-3.945,1,0.0582,0.447,0,0.124,0.81,143.86,191945,4,0,0,1,0,0,0,0,0,0,1,1
0.767,0.869,10,-3.87,0,0.0645,0.276,0,0.413,0.474,125.007,245798,4,1,1,0,0,1,0,0,0,0,0,1
0.703,0.813,11,-4.517,0,0.0574,0.0884,0,0.219,0.717,124.904,238573,4,0,0,1,0,0,0,1,0,1,0,1
0.734,0.693,0,-6.474,1,0.0361,0.0878,0,0.341,0.55,110.021,154024,4,0,0,1,1,0,0,0,0,1,0,1
0.86,0.762,9,-2.343,0,0.0447,0.286,0.000148,0.0697,0.763,139.992,230027,4,0,0,1,0,0,0,1,0,1,0,1
0.791,0.663,4,-5.655,0,0.153,0.235,2.13E-05,0.117,0.314,77.494,174600,4,0,0,0,0,0,0,0,0,0,0,1
0.797,0.722,5,-6.23,0,0.0601,0.0925,0,0.112,0.338,145.99,250272,4,1,1,0,0,0,0,0,0,0,0,1
0.912,0.587,7,-7.395,1,0.0582,0.0394,0.01,0.111,0.435,143.027,179022,4,1,1,0,0,1,0,0,0,0,0,1
0.938,0.546,2,-7.037,1,0.138,0.00353,0,0.102,0.58,111.971,128640,4,1,1,0,0,1,0,0,0,0,0,1
0.767,0.746,4,-5.891,0,0.106,0.344,0,0.11,0.635,98.04,207031,4,0,0,1,0,0,0,1,0,0,0,1
0.66,0.55,4,-6.744,1,0.184,0.164,0.000204,0.199,0.299,130.004,167673,4,1,1,0,0,1,0,0,0,0,0,1
0.883,0.808,1,-3.158,0,0.183,0.0317,0,0.207,0.805,119.012,232065,4,1,1,0,0,0,0,0,0,0,0,1
0.498,0.844,2,-2.834,1,0.268,0.0111,0,0.102,0.282,88.435,254022,4,1,1,0,0,0,0,0,0,0,0,1
0.907,0.539,4,-7.782,1,0.36,0.0408,0,0.253,0.664,124.918,150115,4,1,1,0,0,0,0,0,0,0,0,1
0.677,0.542,11,-7.01,0,0.341,0.0729,0,0.213,0.46,123.751,199213,4,0,1,1,0,0,0,0,0,0,0,1
0.725,0.703,7,-4.641,1,0.0466,0.0632,0.000251,0.14,0.638,106.032,175827,4,0,0,0,0,0,1,0,0,0,0,1
0.763,0.495,4,-8.685,0,0.272,0.0887,0,0.07,0.347,154.794,197013,4,0,1,0,0,0,0,0,0,0,0,1
0.713,0.718,2,-3.806,1,0.0278,0.00233,0,0.0838,0.656,126.999,197600,4,0,0,1,0,0,0,0,0,0,0,1
0.826,0.368,7,-12.761,0,0.133,0.516,0.0248,0.0914,0.158,127.977,107446,4,1,1,0,0,1,0,0,0,0,0,1
0.74,0.337,8,-6.039,1,0.0282,0.178,0,0.0944,0.56,103.002,193133,4,0,0,1,0,0,0,0,1,0,0,1
0.804,0.81,1,-4.569,1,0.289,0.0361,0,0.219,0.369,130.104,165707,4,1,0,0,0,0,0,0,0,0,0,1
0.708,0.868,6,-3.287,1,0.0431,0.0313,0,0.122,0.72,124.994,202999,4,0,0,1,1,0,0,0,0,1,0,1
0.866,0.531,9,-6.859,1,0.0703,0.0379,0,0.0937,0.266,99.069,135740,4,1,1,0,0,0,0,1,0,0,0,1
0.774,0.709,8,-6.166,1,0.0465,0.00224,0.00224,0.21,0.565,119.982,250000,4,0,0,0,1,0,1,0,0,0,0,1
0.417,0.626,6,-6.055,1,0.0366,0.218,0,0.0805,0.144,143.358,216140,4,0,0,1,0,0,0,0,0,0,0,1
0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,180161,4,0,0,1,0,0,0,0,0,0,0,1
0.933,0.488,1,-9.327,0,0.149,0.0106,0.00107,0.0958,0.21,142.064,175775,4,1,1,0,0,1,0,0,0,0,0,1
0.348,0.712,5,-6.412,1,0.0335,0.155,0.702,0.0683,0.424,73.102,274587,4,0,0,0,0,0,0,0,1,0,0,1
0.876,0.494,2,-8.76,1,0.133,0.0201,0.609,0.112,0.287,148.015,183267,4,1,1,0,0,0,0,0,0,0,0,1
0.901,0.529,8,-7.94,1,0.413,0.0679,0,0.536,0.343,144.941,183809,4,1,1,0,0,1,0,0,1,0,0,1
0.665,0.743,4,-4.434,1,0.0567,0.0604,0,0.959,0.658,131.573,147748,4,0,0,0,0,0,0,0,0,0,0,1
0.358,0.644,5,-8.027,0,0.0811,0.154,0,0.0898,0.436,152.085,155526,4,0,0,0,1,0,0,0,0,1,0,1
0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76E-06,0.165,0.965,114.02,178360,4,0,0,0,0,0,0,0,1,0,0,1
0.71,0.845,10,-3.296,0,0.222,0.22,0,0.416,0.718,172.087,445747,4,0,0,0,0,0,0,0,0,0,1,1
0.795,0.178,0,-11.991,1,0.0574,0.607,0,0.623,0.608,93.982,181613,4,1,0,0,0,0,1,0,0,0,0,1
0.707,0.791,5,-4.481,0,0.035,0.181,0,0.102,0.678,106.985,246334,4,0,1,1,0,0,0,1,0,0,0,1
0.672,0.715,0,-6.18,1,0.0268,0.581,2.08E-06,0.101,0.677,104.989,217173,4,0,0,1,0,0,1,0,1,0,0,1
0.671,0.782,7,-6.498,1,0.047,0.0122,0,0.525,0.62,95.011,214307,4,0,0,1,0,0,0,0,0,0,0,1
0.53,0.707,10,-5.516,1,0.203,0.104,0,0.105,0.696,109.827,203453,4,0,0,0,0,0,0,1,0,1,0,1
0.6,0.723,6,-4.928,0,0.158,0.109,0,0.167,0.463,149.881,195268,4,1,1,0,0,0,0,0,0,0,0,1
0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,133680,4,1,0,0,0,0,0,1,0,0,0,1
0.817,0.814,2,-3.985,1,0.185,0.32,0,0.152,0.247,109.994,196800,4,1,1,0,0,0,0,0,0,0,0,1
0.732,0.69,4,-7.745,0,0.174,0.538,9.37E-05,0.191,0.636,117.157,218627,4,1,1,0,0,1,0,0,0,0,0,1
0.844,0.734,1,-4.931,1,0.272,0.015,0,0.369,0.537,154.965,251432,4,1,1,0,0,0,0,0,0,0,0,1
0.785,0.74,1,-5.374,1,0.172,0.0205,8.28E-05,0.22,0.746,100.057,166265,4,0,0,1,0,0,0,0,0,0,1,1
0.675,0.724,7,-5.503,1,0.0787,0.0166,0,0.697,0.506,92.051,233072,4,0,0,0,1,0,0,0,0,1,0,1
0.652,0.897,7,-4.481,0,0.036,0.293,0,0.0722,0.475,114.033,193377,4,0,0,0,1,0,0,0,0,0,0,1
0.797,0.721,9,-4.912,0,0.0575,0.174,0,0.24,0.627,146.924,228080,4,1,1,0,0,0,0,0,0,0,0,1
0.869,0.568,11,-7.631,0,0.104,0.0759,0.00344,0.101,0.394,111.994,152680,4,1,1,0,0,1,0,0,0,0,0,1
0.789,0.786,2,-4.788,1,0.297,0.596,0,0.0997,0.39,119.957,248040,4,1,1,0,0,0,0,0,0,0,0,1
0.764,0.787,1,-3.647,0,0.0445,0.0153,0,0.0736,0.381,124.949,191226,4,1,0,1,0,0,0,0,0,1,0,1
0.746,0.703,4,-4.179,0,0.107,0.352,0,0.331,0.667,166.043,179693,4,0,0,1,0,0,0,0,0,0,0,1
0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4,0,1,0,0,0,0,0,0,0,0,1
0.874,0.552,1,-7.951,1,0.271,0.000786,0.286,0.144,0.521,147.043,238027,4,1,1,0,0,1,0,0,0,0,0,1
0.85,0.5,8,-6.708,1,0.0665,0.0139,0.000384,0.0947,0.816,160.02,170509,4,0,0,0,0,1,0,0,0,0,1,1
0.572,0.691,8,-4.783,0,0.123,0.0788,0.000132,0.0593,0.318,92.082,212040,4,0,0,1,0,0,0,0,0,0,0,1
0.386,0.406,11,-10.419,1,0.0425,0.832,0.0597,0.171,0.205,78.616,177413,4,0,0,1,0,0,0,1,0,0,0,1
0.857,0.574,8,-6.441,1,0.416,0.602,1.24E-06,0.0663,0.906,116.008,138371,4,0,0,1,0,0,0,1,0,0,0,1
0.66,0.775,2,-4.926,1,0.172,0.0553,0,0.129,0.635,157.036,157643,4,1,1,0,0,1,0,0,0,0,0,1
0.884,0.436,10,-9.922,1,0.255,0.011,0,0.101,0.254,119.013,193657,4,1,1,0,0,1,0,0,0,0,0,1
0.569,0.793,1,-3.749,1,0.0405,0.189,0,0.111,0.45,108.048,251280,4,0,0,1,0,0,0,0,0,0,0,1
0.654,0.389,0,-10.053,1,0.0481,0.261,0.0116,0.0891,0.132,123.151,271088,4,0,0,1,1,0,1,0,0,0,0,1
0.553,0.441,5,-6.411,1,0.0918,0.41,2.57E-06,0.107,0.525,76.988,214278,4,0,0,0,0,0,0,1,0,0,0,1
0.369,0.3,0,-11.994,1,0.0317,0.921,0.000718,0.168,0.24,75.745,210907,3,0,0,0,0,0,0,0,0,0,0,1
0.51,0.707,3,-4.913,0,0.0675,0.0023,0,0.436,0.318,147.853,157500,4,1,1,0,0,1,0,0,0,0,0,1
0.696,0.693,3,-4.64,1,0.044,0.175,0,0.122,0.601,126.025,194755,4,0,0,1,1,0,1,0,0,1,0,1
0.717,0.442,6,-8.045,1,0.0415,0.691,5.92E-05,0.0811,0.245,115.01,202072,4,1,0,0,0,0,0,1,0,0,0,1
0.657,0.613,1,-7.308,1,0.465,0.123,0,0.314,0.485,174.027,165517,4,1,1,0,0,1,0,0,0,0,0,1
0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997,222320,4,0,0,0,1,0,0,0,0,1,0,1
0.87,0.502,5,-7.497,0,0.0549,0.549,0.00356,0.0916,0.673,82.53,160597,4,0,0,1,1,1,1,0,0,0,0,1
0.624,0.845,7,-5.451,0,0.0353,0.0244,0,0.264,0.615,126.021,251147,4,0,1,0,0,1,0,0,0,0,0,1
0.774,0.805,11,-5.896,0,0.302,0.0509,0,0.149,0.261,92.735,136974,4,1,1,0,0,0,0,0,0,0,0,1
0.612,0.304,5,-9.77,0,0.0332,0.754,0.00752,0.108,0.308,119.879,208789,4,1,0,0,0,0,0,1,0,0,0,1
0.697,0.874,5,-2.15,0,0.045,0.0122,0,0.627,0.775,132.022,213886,4,0,0,1,0,0,0,0,0,0,0,1
0.582,0.199,10,-10.045,1,0.0321,0.953,0.00852,0.135,0.0783,66.454,240294,4,1,0,0,0,0,0,1,0,0,0,1
0.54,0.734,7,-4.668,1,0.0366,0.365,0,0.132,0.36,123.877,216907,4,0,0,1,0,0,0,0,1,0,0,1
0.688,0.716,7,-5.702,1,0.0385,0.0969,0,0.0989,0.373,116.912,284480,3,0,1,1,0,0,0,1,0,0,0,1
0.447,0.247,5,-14.661,0,0.0346,0.871,0.814,0.0946,0.25,155.489,176880,3,0,0,1,0,0,1,0,0,0,0,0
0.502,0.648,0,-5.698,0,0.0527,0.00513,0,0.204,0.291,91.837,193043,4,1,0,0,1,1,0,0,0,0,0,0
0.533,0.935,0,-3.704,1,0.128,0.0139,0,0.168,0.481,140.092,262493,4,0,0,0,0,0,0,0,0,0,0,0
0.166,0.985,7,-2.886,1,0.17,0.00183,0.0142,0.958,0.139,174.725,252787,4,0,0,0,0,0,0,0,1,0,0,0
0.64,0.844,2,-8.412,0,0.0374,0.395,0.933,0.0827,0.364,119.042,352247,4,0,0,0,1,0,0,0,0,0,0,0
0.245,0.0935,5,-19.343,1,0.0373,0.748,0.254,0.0963,0.107,124.385,222787,4,0,0,0,0,0,0,0,0,0,0,0
0.32,0.99,1,-2.454,1,0.344,0.00902,0.00032,0.107,0.0424,178.107,232541,4,0,0,0,0,0,0,0,0,0,0,0
0.634,0.88,1,-1.714,1,0.293,0.169,0,0.474,0.548,150.959,119249,4,1,1,0,0,0,0,0,0,0,0,0
0.48,0.548,0,-9.119,1,0.0328,0.627,0.00502,0.205,0.322,90.109,224853,4,0,0,0,0,0,1,0,0,0,0,0
0.526,0.228,0,-12.975,0,0.0542,0.975,0.903,0.106,0.239,143.295,241496,4,0,0,0,0,0,0,0,0,0,0,0
0.481,0.199,7,-14.253,1,0.0326,0.949,0.618,0.12,0.147,127.996,229500,4,0,0,1,0,0,0,0,0,0,0,0
0.464,0.766,7,-5.298,1,0.041,0.000122,0.0275,0.544,0.335,130.458,212173,5,0,0,1,0,0,1,0,1,0,0,0
0.429,0.924,11,-6.456,0,0.135,0.00136,9.78E-06,0.345,0.209,180.033,241583,4,0,0,0,0,0,0,0,0,0,0,0
0.241,0.0553,3,-23.605,1,0.0336,0.926,0.93,0.108,0.0643,135.859,161442,1,0,0,0,0,0,0,0,0,0,0,0
0.142,0.013,7,-33.299,1,0.0428,0.984,0.909,0.0994,0.0708,72.917,175132,4,0,0,0,0,0,0,0,0,0,0,0
0.329,0.933,1,-4.336,1,0.0552,3.47E-06,4.09E-06,0.059,0.261,104.676,203960,4,0,0,0,0,0,0,0,0,0,0,0
0.358,0.818,1,-7.365,0,0.059,8.06E-05,0.000752,0.145,0.424,90.038,205320,4,0,0,0,1,0,0,0,1,0,0,0
0.712,0.655,6,-5.323,0,0.0686,0.592,0,0.122,0.721,94.991,189467,4,1,0,0,0,0,0,0,0,0,0,0
0.214,0.832,6,-6.645,1,0.0507,0.284,2.33E-05,0.546,0.23,74.541,226086,4,0,0,0,0,0,1,0,0,0,0,0
0.834,0.731,11,-4.439,0,0.266,0.115,0.000268,0.368,0.828,121.93,190143,4,0,0,0,0,0,0,0,0,0,0,0
0.649,0.652,8,-13.641,1,0.0382,0.00145,0.548,0.0574,0.471,108.002,331676,4,0,0,0,0,0,0,0,0,0,0,0
0.233,0.925,6,-9.545,1,0.094,5.42E-06,0.921,0.265,0.172,135.497,165449,4,0,0,0,0,0,0,0,0,0,0,0
0.567,0.542,2,-6.64,1,0.0309,0.309,0.000342,0.0734,0.229,125.16,253869,4,0,0,0,0,0,0,0,1,0,0,0
0.636,0.565,1,-9.194,1,0.0311,0.00437,0.276,0.376,0.53,87.993,197538,4,0,0,0,0,0,1,0,1,0,0,0
0.701,0.731,11,-4.528,0,0.213,0.0355,0,0.389,0.36,90.015,181347,4,1,1,1,0,1,0,0,0,0,0,0
0.114,0.879,10,-5.71,0,0.0766,4.12E-05,0.0864,0.0842,0.213,68.509,355613,4,0,0,0,0,0,0,0,0,0,0,0
0.343,0.978,6,-5.064,1,0.164,7.74E-06,2.86E-06,0.374,0.0832,120.629,95547,1,0,0,0,0,0,0,0,0,0,0,0
0.564,0.318,0,-13.652,1,0.0616,0.899,0.96,0.0858,0.742,170.707,182000,4,0,0,0,0,0,0,0,0,0,0,0
0.82,0.38,0,-7.989,0,0.0502,0.416,2.53E-05,0.0952,0.647,95.004,245864,4,0,1,1,0,0,0,0,0,0,0,0
0.313,0.845,1,-11.631,1,0.0849,0.0012,0.869,0.11,0.0555,124.991,193453,4,0,0,0,0,0,0,0,0,0,0,0
0.573,0.276,10,-8.073,1,0.0397,0.651,0,0.0909,0.442,81.898,194947,4,0,0,0,0,0,0,0,0,0,0,0
0.672,0.594,9,-7.348,1,0.0312,0.0206,6.40E-06,0.191,0.817,122.374,220147,4,0,0,1,0,0,0,0,1,0,0,0
0.286,0.00486,3,-28.462,1,0.0381,0.994,0.839,0.0965,0.0323,72.179,52013,4,0,0,0,0,0,0,0,0,0,0,0
0.475,0.942,1,-4.287,0,0.139,0.00141,0.0797,0.0939,0.178,80.356,255400,4,0,0,0,0,0,0,0,0,0,0,0
0.684,0.854,5,-5.499,1,0.0544,0.00911,0.797,0.0796,0.517,155.044,307383,4,0,0,1,0,0,0,0,0,1,0,0
0.447,0.0824,8,-19.868,1,0.0608,0.994,0.912,0.154,0.154,78.169,132450,3,1,1,0,0,1,0,0,0,0,0,0
0.46,0.256,5,-9.276,1,0.0393,0.715,0,0.353,0.288,152.985,194227,4,0,0,0,0,0,0,0,0,0,0,0
0.248,0.911,4,-10.493,0,0.0748,4.65E-06,0.859,0.135,0.16,170.169,276453,4,0,0,0,0,0,0,0,0,0,0,0
0.277,0.441,0,-9.054,1,0.0364,0.285,5.35E-06,0.0763,0.135,96.848,183253,4,0,0,0,0,0,1,0,0,0,0,0
0.225,0.712,5,-5.141,1,0.0475,0.000954,0.526,0.1,0.0488,120.032,322402,4,0,0,0,0,0,0,0,0,0,0,0
0.556,0.729,2,-8.553,1,0.0662,0.531,0.148,0.15,0.786,120.004,207137,4,0,0,0,0,0,1,0,1,0,0,0
0.349,0.959,10,-3.854,1,0.057,2.40E-05,0.75,0.358,0.257,94.977,184547,4,0,0,0,0,0,0,0,0,0,0,0
0.542,0.498,7,-12.2,1,0.0405,0.918,1.69E-06,0.217,0.817,94.899,222667,4,0,0,0,0,0,0,0,0,0,0,0
0.309,0.0432,0,-24.131,1,0.0542,0.995,0.951,0.0752,0.102,74.74,457093,4,0,0,0,0,0,0,0,0,0,0,0
0.158,0.957,10,-8.401,0,0.113,9.36E-05,0.122,0.971,0.213,181.493,280733,4,0,0,0,0,0,0,0,0,0,0,0
0.62,0.971,1,-4.819,1,0.0616,0.000644,0.78,0.177,0.483,134.988,355556,5,0,0,0,0,0,0,0,0,0,0,0
0.28,0.9,3,-8.375,0,0.0554,0.000106,1.07E-06,0.474,0.49,95.092,259520,4,0,0,0,0,0,0,0,0,0,0,0
0.707,0.474,2,-10.037,1,0.0431,0.0429,0,0.0546,0.715,113.654,220893,4,0,0,0,0,0,0,0,0,0,0,0
0.505,0.61,11,-7.019,1,0.0446,0.00663,1.99E-06,0.104,0.273,147.896,163749,4,0,0,0,0,0,0,0,0,0,0,0
0.364,0.503,6,-18.607,1,0.346,0.406,0.9,0.122,0.422,95.718,208040,4,0,0,0,0,0,0,0,0,0,0,0
0.594,0.637,9,-5.634,0,0.0826,0.0641,0,0.0856,0.268,88.817,189200,4,1,1,0,0,0,0,0,0,0,0,0
0.36,0.907,2,-4.111,1,0.0949,0.000587,0,0.183,0.277,139.949,310988,4,0,0,0,0,0,0,0,0,0,0,0
0.56,0.927,7,-4.671,1,0.0466,0.00269,6.67E-05,0.0888,0.459,110.063,184581,4,0,0,0,0,0,0,0,0,0,0,0
0.488,0.51,7,-8.367,1,0.026,0.0233,0.15,0.143,0.368,104.959,219429,4,0,0,0,0,0,1,0,1,0,0,0
0.165,0.977,1,-8.826,1,0.133,5.52E-05,0.54,0.879,0.0522,96.78,449493,4,0,0,0,0,0,0,0,0,0,0,0
0.478,0.906,0,-6.781,0,0.0419,0.0962,0.919,0.115,0.59,140.021,136892,4,0,0,0,0,0,0,0,0,0,0,0
0.848,0.595,0,-6.538,1,0.251,0.0554,2.64E-06,0.11,0.473,140.002,236640,4,1,1,0,0,0,0,0,0,0,0,0
0.521,0.831,7,-6.046,1,0.0638,0.000389,0.00123,0.0992,0.261,130.032,233093,4,0,0,1,0,0,0,0,1,0,0,0
0.457,0.938,3,-4.557,1,0.0836,0.00391,9.94E-06,0.145,0.467,136.072,205320,4,0,0,1,0,0,0,0,1,0,0,0
0.9,0.806,1,-4.816,1,0.246,0.159,0.00971,0.0811,0.671,123.038,174043,4,0,0,1,0,0,0,0,0,1,0,0
0.524,0.879,1,-4.403,1,0.0972,0.000204,0,0.134,0.61,96.039,251309,4,0,0,1,0,0,0,0,0,0,0,0
0.507,0.833,9,-6.234,1,0.0603,0.007,0.157,0.0808,0.198,127.611,258462,4,0,0,0,0,0,0,0,0,0,0,0
0.639,0.452,4,-11.939,1,0.0966,0.242,0.0611,0.12,0.469,78.999,251080,4,0,0,0,0,0,0,0,1,0,0,0
0.487,0.915,7,-5.413,1,0.0331,0.000278,1.40E-05,0.372,0.548,93.966,206005,4,0,0,1,0,0,1,0,1,0,0,0
0.408,0.175,2,-27.874,0,0.0516,0.945,0.895,0.125,0.845,102.155,126600,3,0,0,0,0,0,0,0,0,0,0,0
0.55,0.607,11,-7.436,0,0.0449,0.000176,2.44E-06,0.114,0.685,117.581,135587,4,0,0,0,0,0,1,1,1,0,0,0
0.472,0.868,11,-4.18,1,0.115,0.0559,0.000939,0.331,0.641,193.911,254147,3,0,0,1,1,0,0,0,0,0,0,0
0.522,0.98,2,-3.766,1,0.0773,1.55E-05,0.0298,0.191,0.396,144.996,340883,4,0,0,0,0,0,0,0,0,0,0,0
0.698,0.592,3,-3.197,1,0.0929,0.0453,0,0.331,0.107,145.977,372973,4,1,1,0,0,0,0,0,0,0,0,0
0.53,0.973,4,-3.603,0,0.0663,6.44E-05,0.00558,0.129,0.432,105.997,249306,4,0,0,0,0,0,0,0,1,0,0,0
0.626,0.659,0,-5.669,1,0.0337,0.121,0,0.17,0.594,113.551,198961,4,0,0,1,0,0,1,0,0,0,0,0
0.537,0.839,5,-4.19,1,0.0442,0.00762,0,0.0852,0.614,150.013,220000,4,0,0,0,0,0,1,0,1,0,0,0
0.722,0.868,4,-7.886,0,0.0472,0.466,0.0109,0.145,0.943,97.986,255739,4,0,0,0,0,0,0,0,0,0,0,0
0.47,0.191,10,-13.681,1,0.038,0.918,0,0.199,0.422,95.515,240876,4,0,0,0,0,0,0,0,0,0,0,0
0.383,0.952,3,-4.88,0,0.0484,9.91E-06,0.000881,0.178,0.278,145.001,548313,4,0,0,0,0,0,0,0,0,0,0,0
0.137,0.879,2,-7.838,1,0.0421,7.00E-06,0.85,0.134,0.576,181.288,116520,4,0,0,0,0,0,0,0,0,0,0,0
0.446,0.793,5,-3.912,0,0.0556,0.0434,4.14E-05,0.159,0.313,127.799,221133,4,0,0,0,1,0,0,0,0,1,0,0
0.536,0.857,6,-5.951,0,0.369,0.346,0,0.312,0.836,97.524,192157,4,1,1,0,0,0,0,0,0,0,0,0
0.652,0.93,10,-3.974,0,0.0616,0.0213,0,0.382,0.602,87.997,150074,4,1,0,0,0,0,0,0,0,0,0,0
0.579,0.571,2,-9.435,1,0.169,0.735,0.931,0.131,0.603,186.698,186703,4,0,0,0,0,0,1,0,1,0,0,0
0.257,0.825,6,-13.36,1,0.063,0.000422,0.812,0.124,0.223,176.255,284333,4,0,0,0,0,0,0,0,0,0,0,0
0.483,0.975,1,-6.839,1,0.0526,0.000225,0.166,0.128,0.301,136.019,308222,3,0,0,0,0,0,0,0,0,0,0,0
0.605,0.897,1,-10.236,1,0.0382,0.00156,0.277,0.0682,0.258,137.974,158328,4,0,0,0,1,0,0,0,0,1,0,0
0.632,0.644,7,-13.097,1,0.0362,0.135,0.848,0.113,0.566,139.207,238018,4,0,0,0,1,0,0,0,0,1,0,0
0.749,0.699,5,-7.193,0,0.0469,0.0694,0,0.124,0.641,123.965,211360,4,0,0,0,0,0,1,0,1,0,0,0
0.492,0.922,11,-4,0,0.0402,2.36E-05,0,0.0443,0.54,146.015,197707,4,0,0,0,0,0,0,0,1,0,0,0
0.473,0.967,5,-4.86,0,0.0792,0.000111,0.00259,0.101,0.453,188.001,208423,4,0,0,1,0,0,0,0,0,0,0,0
0.572,0.37,7,-18.377,1,0.0402,0.0387,0.856,0.176,0.198,125.248,515227,4,0,0,0,0,0,0,0,0,0,0,0
0.122,0.869,9,-4.648,0,0.0864,1.69E-05,0.675,0.462,0.0626,147.406,260520,4,0,0,0,0,0,0,0,0,0,0,0
0.634,0.692,1,-5.646,0,0.0997,0.00586,0.000116,0.0726,0.0839,140.029,236931,4,0,0,0,1,0,0,0,0,0,0,0
0.482,0.332,7,-12.997,0,0.0732,0.33,0.782,0.0956,0.225,83.094,203520,5,0,0,0,1,0,0,0,0,0,0,0
0.267,0.988,7,-5.057,1,0.0962,4.04E-05,0.00285,0.318,0.151,89.575,309693,4,0,0,0,0,0,0,0,0,0,0,0
0.267,0.999,1,-3.412,0,0.131,0.00285,0.00257,0.104,0.0381,181.013,227879,4,0,0,0,0,0,0,0,0,0,0,0
0.615,0.879,11,-6.026,0,0.0469,1.52E-05,0.872,0.0773,0.637,123.025,284878,4,0,0,0,1,0,0,0,0,0,0,0
